"","viento","direccion","temperatura","humedad"
"3077",7.2,86,13.25,42
"3078",8,81,13.45,43
"3079",6.6,81,12.75,44
"3080",8.7,87,13.05,44
"3081",8.3,81,16.95,37
"3082",9.9,69,19.35,28
"3083",9.4,78,22.65,22
"3084",2.6,69,25.35,16
"3085",6.5,291,24.95,19
"3086",6.9,289,25.85,18
"3087",6.9,282,26.35,14
"3088",6.6,289,27.35,11
"3089",8,284,26.95,11
"3090",7.2,268,26.65,10
"3091",7.5,240,24.35,16
"3092",4.7,271,21.05,19
"3093",2.7,300,18.55,23
"3094",1.9,315,16.05,27
"3095",3.3,105,15.15,28
"3096",4.3,97,13.65,30
"3097",7,84,13.05,31
"3098",8.3,85,11.55,32
"3099",7.8,80,13.55,30
"3100",8.3,82,11.95,33
"3101",6.1,82,11.65,33
"3102",8.6,76,11.65,32
"3103",10.2,78,12.25,30
"3104",10.3,83,13.05,29
"3105",9.5,81,14.55,25
"3106",10.8,73,16.25,23
"3107",9.8,72,20.55,15
"3108",5,57,23.65,13
"3109",6.3,289,21.35,24
"3110",6.6,285,22.45,24
"3111",6.5,291,23.15,19
"3112",5.9,282,23.55,17
"3113",5.7,290,24.05,14
"3114",5.5,283,23.45,13
"3115",5,274,22.45,15
"3116",4.1,266,20.75,22
"3117",5.1,225,17.95,33
"3118",1.4,325,15.55,38
"3119",2.9,179,14.55,42
"3120",2.5,179,13.65,38
"3121",1.2,95,12.65,39
"3122",5.6,92,10.55,44
"3123",7,97,9.65,44
"3124",6.6,82,10.65,37
"3125",6,94,10.25,41
"3126",6.6,90,9.45,39
"3127",6.4,99,9.05,41
"3128",8.2,85,9.55,37
"3129",8.2,76,11.85,33
"3130",7.3,76,15.85,27
"3131",3.2,6,18.55,24
"3132",4.1,290,19.75,28
"3133",5.5,273,19.95,36
"3134",7.6,283,20.85,34
"3135",8.4,285,21.25,28
"3136",8.2,279,21.85,24
"3137",9.2,285,21.25,25
"3138",7.9,281,20.75,20
"3139",7,292,19.45,22
"3140",3.7,317,18.25,25
"3141",2,295,17.45,29
"3142",3.1,201,15.05,29
"3143",2,191,13.95,31
"3144",2,181,14.45,30
"3145",2.9,164,13.65,28
"3146",2.5,166,14.25,28
"3147",4.7,90,10.35,38
"3148",8,89,8.65,45
"3149",9.4,85,7.95,47
"3150",10.1,91,8.35,49
"3151",11.4,83,7.25,49
"3152",11.3,80,9.85,45
"3153",11.8,80,13.35,36
"3154",9.7,77,15.75,30
"3155",7.5,75,18.35,27
"3156",1.4,79,20.75,25
"3157",3.8,306,22.15,18
"3158",6,260,22.75,14
"3159",6.7,287,22.55,19
"3160",6.6,277,22.95,20
"3161",6.7,289,23.45,17
"3162",5.8,288,23.05,17
"3163",4.9,279,22.55,17
"3164",7.1,200,19.15,23
"3165",2.8,213,18.05,24
"3166",1,25,16.45,25
"3167",3,101,15.75,28
"3168",3.9,100,15.25,27
"3169",8.4,83,11.95,32
"3170",9.8,83,11.55,32
"3171",11.6,81,11.25,31
"3172",9.2,87,14.95,29
"3173",8.5,76,14.25,29
"3174",9.3,79,12.95,30
"3175",7.1,78,11.75,30
"3176",9,83,11.85,27
"3177",13.5,86,14.25,23
"3178",12.1,85,17.35,20
"3179",9.9,76,19.65,16
"3180",5.9,72,22.25,12
"3181",2.2,215,24.35,10
"3182",4.5,302,24.45,11
"3183",6.8,286,25.25,12
"3184",5.6,265,25.65,12
"3185",6.6,280,25.75,10
"3186",6,284,25.25,10
"3187",7.1,237,23.75,13
"3188",7.1,217,20.95,15
"3189",2.9,332,18.95,16
"3190",1.6,334,18.05,18
"3191",3.2,97,16.25,20
"3192",4.2,91,14.55,20
"3193",6.7,89,12.75,23
"3194",1.7,72,11.95,25
"3195",3.2,66,12.45,24
"3196",3.9,89,11.95,24
"3197",9.6,80,13.05,20
"3198",6.7,85,10.65,22
"3199",7,85,10.05,22
"3200",6.8,81,10.65,20
"3201",6.8,80,13.25,15
"3202",3.9,64,18.35,12
"3203",2.3,184,22.05,10
"3204",6.2,285,22.55,10
"3205",7,288,21.75,12
"3206",6.1,290,22.55,12
"3207",6,288,23.55,10
"3208",5.1,255,24.65,9
"3209",6.5,261,25.25,9
"3210",8,261,25.15,9
"3211",6.2,229,22.95,13
"3212",4.6,218,20.35,15
"3213",1.7,348,18.45,19
"3214",1.6,67,15.95,25
"3215",4.5,92,14.05,26
"3216",9.1,97,12.75,24
"3217",8.8,92,13.85,23
"3218",7.3,90,12.45,24
"3219",8.6,74,11.15,23
"3220",6.6,104,10.35,23
"3221",9.2,86,8.45,25
"3222",10.6,94,12.55,17
"3223",7.4,77,9.65,17
"3224",6.8,87,9.15,20
"3225",8.6,62,14.95,12
"3226",9.5,68,18.45,8
"3227",4.5,207,22.15,7
"3228",3.7,282,22.65,8
"3229",5.7,285,23.75,8
"3230",7.2,288,23.95,9
"3231",6.5,289,24.75,9
"3232",6.5,295,25.25,8
"3233",6.4,297,24.95,9
"3234",5.7,284,24.85,8
"3235",6.3,277,23.75,9
"3236",4.9,237,20.35,15
"3237",1.9,289,18.15,17
"3238",1.2,358,16.65,18
"3239",5.3,100,14.45,19
"3240",7.2,95,13.05,21
"3241",6.5,101,11.65,24
"3242",7,89,10.55,25
"3243",7.9,90,10.75,21
"3244",9.1,97,9.75,22
"3245",8.7,89,9.75,19
"3246",11,85,10.55,18
"3247",10.6,83,12.35,15
"3248",9.2,79,11.85,14
"3249",6.8,57,13.75,12
"3250",10.6,66,16.95,9
"3251",5.6,41,19.35,8
"3252",3.1,314,21.55,11
"3253",5.7,283,21.55,13
"3254",5.8,290,22.05,14
"3255",5.8,287,22.95,13
"3256",6.4,290,23.45,13
"3257",5.6,284,23.65,12
"3258",5.8,278,22.85,12
"3259",3,305,21.95,12
"3260",4.9,225,20.35,11
"3261",2,258,17.35,13
"3262",1.8,57,16.15,13
"3263",5.1,106,14.55,14
"3264",5.6,93,11.65,17
"3265",5.5,94,12.65,18
"3266",7.7,90,9.25,24
"3267",3.7,79,9.25,24
"3268",7.7,82,9.45,23
"3269",7.3,98,7.95,25
"3270",8.1,99,7.85,24
"3271",8.5,85,8.85,22
"3272",9,81,10.45,19
"3273",11.2,81,12.05,16
"3274",9,73,15.25,13
"3275",6.1,67,18.65,12
"3276",1.8,14,21.25,12
"3277",4.9,292,22.65,10
"3278",5.7,286,22.95,11
"3279",6.3,291,22.95,12
"3280",6.1,286,23.85,11
"3281",6,279,23.55,11
"3282",4.8,291,23.25,11
"3283",5.2,286,22.65,12
"3284",4.9,238,21.25,12
"3285",3,263,17.75,28
"3286",1,57,15.05,35
"3287",5.1,100,14.35,36
"3288",6.8,85,12.15,37
"3289",8.3,85,11.75,29
"3290",6.2,94,12.35,29
"3291",6.6,76,9.95,32
"3292",9.3,73,11.05,27
"3293",7.3,96,9.05,29
"3294",8.5,81,8.55,27
"3295",10.9,85,11.25,21
"3296",10.3,78,11.65,20
"3297",11,71,13.15,17
"3298",9,62,15.75,11
"3299",7.3,54,19.55,9
"3300",3.5,312,20.55,14
"3301",4.6,292,20.95,18
"3302",5.1,283,22.05,16
"3303",6,291,23.05,15
"3304",6.4,289,23.55,12
"3305",5.7,299,23.45,11
"3306",5.5,288,23.35,11
"3307",5.1,296,22.55,10
"3308",5.2,235,19.05,31
"3309",3.6,295,16.55,37
"3310",0.8,60,14.65,43
"3311",4.1,99,14.45,42
"3312",5.7,90,11.95,44
"3313",6.5,94,10.55,41
"3314",5.6,102,10.85,39
"3315",5.9,66,10.95,40
"3316",7.8,79,10.75,39
"3317",9,77,11.15,35
"3318",10.7,76,11.45,27
"3319",12,82,11.45,22
"3320",9.9,84,12.05,19
"3321",11,81,14.95,16
"3322",12,78,17.35,14
"3323",10.1,77,20.15,10
"3324",5.1,53,22.85,8
"3325",6.4,283,22.95,14
"3326",6.8,286,22.95,17
"3327",6.7,298,23.65,15
"3328",5.4,304,23.55,13
"3329",4.6,267,23.95,12
"3330",4.6,254,23.55,10
"3331",4.2,293,22.95,9
"3332",4.9,259,19.15,23
"3333",2.2,291,17.55,26
"3334",0.9,355,15.65,29
"3335",3.5,107,15.05,29
"3336",5.8,101,14.05,30
"3337",6.9,91,10.95,33
"3338",8.8,88,11.05,33
"3339",5.8,90,13.25,30
"3340",7.7,84,12.75,30
"3341",10.1,80,11.05,32
"3342",11.6,83,11.95,27
"3343",13.2,88,14.05,22
"3344",11,81,12.75,23
"3345",11.4,77,12.55,25
"3346",12.3,73,17.45,15
"3347",9,65,20.15,13
"3348",2.1,30,22.95,10
"3349",4.7,288,23.35,13
"3350",5.7,286,23.65,13
"3351",6.1,284,23.95,12
"3352",5,271,24.35,11
"3353",5.5,264,24.45,9
"3354",4.6,271,24.55,8
"3355",4,266,23.55,9
"3356",2,272,21.95,10
"3357",5.6,197,18.55,18
"3358",2.4,62,16.35,20
"3359",3.9,98,15.25,22
"3360",7.5,99,14.15,20
"3361",6.6,88,13.75,20
"3362",8.6,91,10.85,20
"3363",6.4,94,10.45,21
"3364",7.2,78,11.25,18
"3365",7,83,10.45,19
"3366",7.3,79,11.15,18
"3367",8.7,87,8.45,20
"3368",10.2,84,10.05,19
"3369",9.2,81,14.15,14
"3370",9.9,74,17.45,12
"3371",9.4,71,21.35,9
"3372",5.1,72,23.25,8
"3373",4,322,25.75,7
"3374",5.1,287,25.75,8
"3375",6.1,292,25.85,7
"3376",5.8,290,26.05,7
"3377",5.9,282,25.85,7
"3378",6,287,25.25,7
"3379",5.1,286,24.15,8
"3380",5.4,220,20.75,13
"3381",2.6,301,18.35,18
"3382",1.8,353,16.95,15
"3383",4.3,98,15.15,16
"3384",5.9,105,14.15,17
"3385",7.1,93,11.05,22
"3386",8.8,84,10.55,24
"3387",8.7,87,9.55,25
"3388",9.2,79,11.05,22
"3389",10.3,81,10.95,22
"3390",10.2,79,9.55,23
"3391",13,86,9.55,24
"3392",10.3,85,12.95,20
"3393",11.5,81,16.05,15
"3394",12,74,17.75,11
"3395",11.2,77,20.85,9
"3396",6.6,71,23.45,7
"3397",3.3,302,25.95,7
"3398",7.6,282,24.65,9
"3399",5.6,274,24.85,10
"3400",5.1,266,24.55,10
"3401",6.4,273,24.45,10
"3402",5.9,274,24.35,10
"3403",5.3,289,23.25,11
"3404",6.7,243,20.55,15
"3405",4.1,213,17.75,19
"3406",3.3,186,15.95,24
"3407",4.1,96,14.95,22
"3408",5.5,102,12.25,24
"3409",8.7,88,12.75,22
"3410",5.3,98,11.95,22
"3411",7.7,82,11.75,23
"3412",9.3,81,12.35,23
"3413",9,80,12.05,23
"3414",10.7,86,10.65,22
"3415",10.6,79,9.65,24
"3416",10,80,9.15,24
"3417",10.9,77,13.45,17
"3418",10.5,77,16.85,13
"3419",9.3,67,19.55,12
"3420",3.1,26,22.65,10
"3421",5.1,300,23.85,10
"3422",6.6,283,23.85,11
"3423",7.7,285,23.55,12
"3424",7.6,286,23.75,11
"3425",8.1,273,23.65,10
"3426",5.9,285,23.35,8
"3427",6.1,285,21.95,12
"3428",2.9,275,20.25,16
"3429",3.3,195,17.65,19
"3430",4.2,188,15.55,21
"3431",3.3,174,15.25,22
"3432",5.5,98,12.15,25
"3433",7.5,89,12.35,26
"3434",9.5,90,9.95,28
"3435",3.4,95,10.05,31
"3436",8.2,83,10.55,26
"3437",9.6,76,10.75,24
"3438",8.1,78,10.25,23
"3439",9.6,87,11.05,20
"3440",9.3,80,8.55,23
"3441",11.6,78,12.85,17
"3442",9.7,76,15.45,14
"3443",6.3,71,19.15,11
"3444",2.2,200,21.95,18
"3445",4.5,293,21.95,18
"3446",6,289,21.95,19
"3447",6.5,287,22.35,20
"3448",5.9,292,22.55,19
"3449",5.2,289,22.75,18
"3450",6.3,284,22.05,20
"3451",4.5,287,20.95,21
"3452",3.7,262,19.55,22
"3453",4.6,206,17.15,27
"3454",3.6,182,15.35,30
"3455",2.4,90,14.25,30
"3456",6.3,91,12.65,31
"3457",8.4,85,13.75,31
"3458",8.9,81,10.65,37
"3459",10.8,81,13.05,32
"3460",10.3,77,13.35,31
"3461",9.8,80,12.15,33
"3462",11,81,10.35,34
"3463",10.9,80,9.65,35
"3464",8.4,78,9.15,37
"3465",11.8,73,12.45,27
"3466",10.8,67,16.35,19
"3467",8.4,72,19.25,16
"3468",1.9,253,22.85,14
"3469",5.8,285,22.65,16
"3470",6.8,278,22.95,14
"3471",6.9,283,23.25,13
"3472",6.4,278,23.75,12
"3473",5.4,279,23.65,13
"3474",5.9,274,23.55,13
"3475",5.8,285,22.55,14
"3476",4.9,265,21.05,18
"3477",2.6,262,18.45,23
"3478",2.4,87,15.45,25
"3479",5.8,102,14.95,25
"3480",7.4,91,12.75,27
"3481",6.8,96,12.85,28
"3482",7.9,91,11.35,27
"3483",7.9,79,11.25,28
"3484",9.1,82,10.95,26
"3485",9.8,80,10.55,27
"3486",9.2,82,10.45,26
"3487",10.2,79,11.15,23
"3488",11.1,83,9.95,25
"3489",10.3,80,14.75,17
"3490",11.5,77,16.85,14
"3491",8.5,79,19.95,12
"3492",2,101,23.55,11
"3493",5.4,282,23.55,12
"3494",5.6,275,23.65,13
"3495",7.5,277,23.85,12
"3496",6.5,275,24.05,11
"3497",7.8,288,24.35,9
"3498",6.9,273,23.85,8
"3499",4.6,292,22.85,7
"3500",1.9,278,20.95,12
"3501",3.5,190,17.55,16
"3502",3.5,171,17.25,23
"3503",4.5,100,14.65,22
"3504",9.6,84,12.65,19
"3505",11,84,14.05,19
"3506",12,85,14.15,15
"3507",9,82,13.05,15
"3508",7.8,80,11.45,19
"3509",9.4,81,11.65,15
"3510",11.5,78,12.05,13
"3511",12.1,78,11.95,12
"3512",11.3,83,10.45,14
"3513",11.9,81,13.25,12
"3514",11.9,79,17.75,9
"3515",11.5,79,20.05,7
"3516",6.8,74,23.05,6
"3517",4,280,25.05,5
"3518",5.7,287,25.05,5
"3519",6.8,287,25.75,5
"3520",5.9,301,25.25,5
"3521",7,280,25.05,5
"3522",8.2,278,24.55,7
"3523",6.6,286,22.95,11
"3524",4.9,244,20.15,19
"3525",4.1,177,17.85,22
"3526",3,140,16.85,21
"3527",4.5,97,15.55,24
"3528",9.3,83,12.65,25
"3529",11.3,88,13.15,25
"3530",9.8,89,15.65,22
"3531",8.4,91,15.65,22
"3532",10.9,80,13.05,19
"3533",10.6,85,12.75,17
"3534",11,84,13.25,15
"3535",11.7,86,15.35,12
"3536",12.4,88,15.05,13
"3537",11.1,76,15.05,13
"3538",11.8,77,17.75,10
"3539",10.2,77,20.45,8
"3540",5.9,60,22.95,6
"3541",1.8,27,24.25,6
"3542",3.1,353,25.05,5
"3543",4.9,281,25.45,5
"3544",5.5,280,25.45,6
"3545",7.4,260,24.85,6
"3546",5.3,275,24.35,6
"3547",8.7,240,22.85,7
"3548",4.2,195,19.75,15
"3549",1.9,305,18.95,16
"3550",2.1,88,17.05,16
"3551",5.9,99,14.65,16
"3552",8.6,78,13.15,17
"3553",10.4,83,13.65,17
"3554",9.9,82,15.25,16
"3555",10.6,84,14.55,15
"3556",8.3,88,14.95,14
"3557",10,86,10.85,17
"3558",9.4,84,11.35,17
"3559",10.7,81,13.25,14
"3560",10.5,81,12.65,14
"3561",13.3,81,14.15,13
"3562",12.2,79,16.65,11
"3563",10.5,80,19.55,9
"3564",6.9,74,21.95,8
"3565",1.8,320,23.45,7
"3566",3.4,293,24.45,6
"3567",4.9,293,24.75,6
"3568",6.8,263,24.65,6
"3569",6.7,275,24.85,5
"3570",6,281,24.25,5
"3571",8.2,248,23.45,5
"3572",6.1,218,19.85,13
"3573",3.4,188,18.05,14
"3574",1.6,221,16.35,17
"3575",5.2,183,15.35,18
"3576",7.6,89,13.05,17
"3577",8.6,80,12.75,17
"3578",8.8,83,11.45,18
"3579",8.8,83,10.25,20
"3580",7.6,101,11.65,19
"3581",8.2,88,10.95,19
"3582",8.5,84,9.95,20
"3583",9.3,86,10.85,17
"3584",10.5,82,7.45,22
"3585",12.5,78,10.05,19
"3586",12,74,14.35,15
"3587",10,79,18.25,10
"3588",3.8,106,20.95,9
"3589",5.4,282,21.85,7
"3590",7.1,278,22.15,8
"3591",7.6,297,22.25,9
"3592",8.2,289,22.05,9
"3593",8.1,271,21.95,10
"3594",9.3,283,21.65,12
"3595",9,257,19.45,14
"3596",6.1,256,16.65,16
"3597",1.8,155,14.75,15
"3598",3.1,141,15.05,14
"3599",3.2,142,15.05,14
"3600",2.1,89,13.95,14
"3601",5.5,100,12.15,19
"3602",5.7,96,9.85,22
"3603",5.6,93,10.55,23
"3604",7.1,90,9.55,26
"3605",8,81,9.25,26
"3606",7.3,83,8.65,27
"3607",7.3,82,8.75,28
"3608",7.2,80,8.25,29
"3609",8.9,75,10.35,26
"3610",8.8,69,13.55,21
"3611",4.1,74,16.55,17
"3612",2.8,348,18.95,14
"3613",3.3,287,19.45,13
"3614",5.8,286,19.25,13
"3615",6.3,280,19.95,12
"3616",4.8,337,20.35,11
"3617",5.5,278,19.85,12
"3618",4.6,273,19.55,13
"3619",4.6,271,18.65,13
"3620",2,288,17.45,16
"3621",2.5,140,15.35,16
"3622",3.5,86,12.45,19
"3623",6.4,91,10.25,21
"3624",8.5,90,9.85,21
"3625",7.9,94,12.05,17
"3626",9,78,10.35,19
"3627",8.7,77,7.25,24
"3628",10.9,79,7.55,23
"3629",11.9,81,6.95,21
"3630",11.9,80,6.65,23
"3631",12.3,81,7.95,20
"3632",13.6,84,9.25,13
"3633",12.1,80,10.05,13
"3634",12.7,74,12.95,11
"3635",8.7,72,16.05,7
"3636",3.5,69,19.95,5
"3637",5.7,276,21.25,7
"3638",5.9,288,21.75,8
"3639",7,292,21.75,10
"3640",8.7,286,22.35,9
"3641",8.1,279,22.25,9
"3642",6.6,298,21.95,8
"3643",6,284,20.85,8
"3644",4.1,206,17.75,9
"3645",1.6,93,14.85,10
"3646",3.1,80,14.25,11
"3647",5.2,105,14.15,11
"3648",7.2,103,13.25,13
"3649",9.6,91,10.45,17
"3650",10.7,83,9.45,17
"3651",11.6,81,9.25,17
"3652",10.2,80,9.65,18
"3653",8.9,83,7.75,20
"3654",9.4,71,8.75,19
"3655",11.1,79,9.65,18
"3656",11.4,78,8.55,18
"3657",12.5,79,11.65,14
"3658",11.3,73,16.35,10
"3659",10.8,73,18.65,9
"3660",7.5,66,20.55,6
"3661",3.2,353,23.85,4
"3662",5.2,285,23.65,6
"3663",5.4,280,23.65,7
"3664",6.2,276,23.75,6
"3665",7.7,282,23.55,7
"3666",7.4,274,23.05,6
"3667",6.6,280,21.45,8
"3668",2.9,264,19.35,12
"3669",2.3,240,17.65,13
"3670",3.3,172,15.95,13
"3671",3.8,148,17.15,13
"3672",7.7,85,12.15,17
"3673",9.3,79,12.05,15
"3674",8.8,79,12.45,16
"3675",7.5,88,9.75,17
"3676",7,88,9.65,16
"3677",7.9,91,8.85,17
"3678",8,90,7.65,18
"3679",10.7,83,7.75,17
"3680",11.3,82,9.15,16
"3681",10.3,82,12.55,13
"3682",9,74,15.25,10
"3683",8.8,74,17.95,8
"3684",2.1,273,20.45,10
"3685",1.5,271,22.95,9
"3686",2.2,250,23.45,8
"3687",6.9,275,23.25,8
"3688",6.5,276,23.65,8
"3689",6.1,278,23.25,6
"3690",5.4,290,23.05,9
"3691",4.3,299,21.75,11
"3692",5.1,247,18.45,23
"3693",2.8,228,17.05,24
"3694",2.5,87,15.45,25
"3695",4,85,12.75,28
"3696",5.7,95,12.55,26
"3697",5.7,103,11.75,24
"3698",5.8,97,10.45,28
"3699",8.3,83,9.55,22
"3700",9,80,9.05,18
"3701",9.5,78,9.85,16
"3702",9.9,74,10.75,14
"3703",8.4,78,9.65,13
"3704",10.1,82,9.95,13
"3705",10.1,79,12.05,10
"3706",11.4,72,14.95,8
"3707",9.5,74,19.05,6
"3708",3.2,354,22.35,6
"3709",4.5,289,21.35,12
"3710",6.1,286,22.25,10
"3711",5.7,277,22.95,11
"3712",5,272,22.85,11
"3713",5.9,281,23.05,12
"3714",5,296,22.55,12
"3715",4.3,286,21.35,13
"3716",5.4,243,20.15,14
"3717",3.4,281,17.65,26
"3718",1.2,22,15.75,30
"3719",4.2,101,15.35,30
"3720",5.3,86,13.05,30
"3721",5.9,81,13.45,26
"3722",3.9,63,12.95,25
"3723",8.3,65,12.55,22
"3724",7.7,69,11.65,20
"3725",4.8,80,10.35,21
"3726",6.9,93,9.05,22
"3727",7.7,93,10.45,20
"3728",10.9,75,9.35,20
"3729",10.9,74,12.05,18
"3730",10.2,74,14.75,15
"3731",9.2,76,18.15,12
"3732",3.8,47,21.75,10
"3733",5.5,287,23.15,10
"3734",5.5,295,22.95,10
"3735",5.2,304,23.15,11
"3736",5.5,278,23.05,10
"3737",4.8,266,23.15,10
"3738",5.1,282,23.05,9
"3739",3.9,281,21.95,9
"3740",2.7,254,20.05,10
"3741",0.8,302,17.95,14
"3742",2.4,105,16.85,15
"3743",6.6,86,13.45,18
"3744",7.9,87,10.45,17
"3745",9.1,89,13.95,16
"3746",3.6,41,14.65,14
"3747",7.8,67,11.85,17
"3748",9.1,76,11.25,18
"3749",11,75,11.45,17
"3750",12.4,78,10.35,17
"3751",11.8,80,12.15,15
"3752",12.3,81,12.25,15
"3753",10.6,79,14.55,13
"3754",13.5,78,16.95,10
"3755",11.1,82,20.35,8
"3756",5.3,68,23.05,7
"3757",4.8,289,24.35,8
"3758",5.8,291,23.85,9
"3759",6.3,284,23.85,10
"3760",6.1,289,24.45,9
"3761",5.2,294,24.25,8
"3762",5.2,289,24.15,9
"3763",4.4,292,22.85,9
"3764",2.1,250,20.05,15
"3765",1.9,156,17.65,18
"3766",2.7,84,16.45,18
"3767",5.1,103,15.75,18
"3768",8.6,84,11.25,21
"3769",11.5,83,11.15,22
"3770",10.2,83,14.25,18
"3771",11.1,82,13.65,19
"3772",10.5,83,13.65,18
"3773",10.5,82,13.65,17
"3774",10.8,83,13.15,16
"3775",12.1,83,13.35,15
"3776",12.5,86,13.35,15
"3777",13.2,85,15.15,13
"3778",12.3,82,17.85,11
"3779",11.4,78,19.75,10
"3780",7.2,72,22.55,8
"3781",2.8,95,24.35,6
"3782",5.1,280,24.75,7
"3783",6.5,290,24.35,8
"3784",6,295,24.45,7
"3785",7.1,285,24.75,7
"3786",5.7,289,24.45,7
"3787",4.5,280,23.25,7
"3788",4.8,222,19.15,20
"3789",0.7,277,17.15,23
"3790",0.5,47,15.25,21
"3791",4.2,98,15.25,21
"3792",6.3,90,12.65,25
"3793",10.3,84,11.15,24
"3794",10.9,82,11.95,22
"3795",9.7,80,13.05,23
"3796",8.9,82,12.95,24
"3797",9.7,83,12.75,21
"3798",10.2,85,10.55,22
"3799",10.2,80,11.15,18
"3800",12.8,84,11.85,17
"3801",10.7,84,13.05,16
"3802",10.7,66,14.55,14
"3803",6.8,68,18.15,12
"3804",1.3,275,22.55,10
"3805",3.1,311,22.85,9
"3806",6,287,23.55,9
"3807",6.2,290,23.55,9
"3808",4.9,256,24.05,8
"3809",5.6,271,24.05,8
"3810",5.1,269,23.95,8
"3811",5.7,235,22.25,9
"3812",4.6,270,19.45,14
"3813",1,230,17.15,19
"3814",2.2,96,15.25,21
"3815",4.2,93,12.95,23
"3816",7,90,10.85,20
"3817",8.9,87,10.15,17
"3818",7,90,9.05,18
"3819",7.5,80,10.05,20
"3820",7.9,69,10.55,18
"3821",7.8,86,9.05,21
"3822",8.6,87,7.85,21
"3823",8.7,93,6.45,24
"3824",9.9,80,7.45,20
"3825",11.5,75,11.75,16
"3826",10.6,76,14.15,14
"3827",8.7,76,17.95,12
"3828",5.5,62,20.75,10
"3829",5.2,288,23.05,9
"3830",6.6,286,21.85,11
"3831",6.2,281,22.45,11
"3832",6.6,288,22.85,10
"3833",5.6,281,22.85,10
"3834",4.9,283,22.25,9
"3835",4.3,287,21.25,9
"3836",6.4,270,18.65,18
"3837",3.9,225,15.85,27
"3838",1.2,217,14.35,30
"3839",2,116,14.15,29
"3840",5.7,105,13.15,26
"3841",7.9,83,9.55,31
"3842",9.6,81,10.05,27
"3843",10.8,84,11.85,26
"3844",7.1,61,10.55,26
"3845",8.4,75,9.45,24
"3846",8.7,82,8.35,23
"3847",7,71,6.95,25
"3848",11.2,80,6.85,27
"3849",11.9,77,10.45,21
"3850",11.4,75,15.15,15
"3851",7.1,55,18.45,12
"3852",3.8,301,19.85,10
"3853",3.1,275,20.45,14
"3854",4.9,289,21.55,15
"3855",6.1,271,21.65,15
"3856",6.7,282,21.75,16
"3857",8.5,286,20.75,19
"3858",5.7,288,20.05,23
"3859",4.2,270,18.75,29
"3860",2.9,239,16.65,27
"3861",3.6,206,14.65,33
"3862",3.6,200,13.65,40
"3863",2.8,166,13.55,39
"3864",5.5,93,10.45,37
"3865",7.1,84,12.05,40
"3866",7.5,78,9.65,38
"3867",8.4,80,9.95,39
"3868",7.6,92,9.35,40
"3869",8.4,93,7.65,41
"3870",8.8,92,6.75,42
"3871",8.6,92,6.35,37
"3872",9.9,81,8.55,28
"3873",10.4,76,9.75,24
"3874",10.3,73,12.85,19
"3875",8.2,75,16.95,15
"3876",2.4,341,20.15,15
"3877",5.3,281,20.15,17
"3878",5.9,285,19.55,20
"3879",6,279,20.15,19
"3880",8,273,20.15,19
"3881",6.8,283,19.95,18
"3882",5.8,276,19.35,18
"3883",3.6,270,18.35,19
"3884",2.7,196,15.65,22
"3885",3.9,176,14.15,25
"3886",3,145,15.65,24
"3887",3.8,146,14.35,23
"3888",6.6,89,10.25,22
"3889",6.6,96,10.55,22
"3890",5.5,95,9.25,22
"3891",7.2,80,7.75,25
"3892",8.7,80,8.15,25
"3893",8,101,6.25,26
"3894",9.3,92,6.15,26
"3895",9.8,85,6.75,24
"3896",9.8,82,7.85,22
"3897",10.3,75,11.55,17
"3898",9.1,74,14.05,15
"3899",7.2,72,18.25,12
"3900",2,166,21.25,10
"3901",4.5,281,21.55,10
"3902",6.7,280,21.35,12
"3903",6.6,297,21.85,12
"3904",6.6,280,21.55,11
"3905",6.2,284,21.85,10
"3906",7.2,284,21.35,10
"3907",4.7,284,20.45,10
"3908",5.4,233,17.55,14
"3909",2,191,14.95,19
"3910",3.4,85,13.05,19
"3911",6.6,105,12.75,20
"3912",8.5,86,11.15,20
"3913",8.6,86,11.05,21
"3914",9.2,84,11.65,21
"3915",8.3,82,11.65,20
"3916",10.6,73,8.65,22
"3917",9.3,77,8.65,22
"3918",9.9,81,9.15,22
"3919",11.4,82,7.75,24
"3920",10,82,10.35,21
"3921",10.8,82,12.05,18
"3922",11.7,80,14.45,16
"3923",9.6,75,17.85,14
"3924",2.8,48,20.75,11
"3925",4.2,300,21.95,10
"3926",5.2,291,21.45,10
"3927",5,286,21.75,11
"3928",5.4,273,22.05,11
"3929",6.2,276,22.05,10
"3930",6.6,281,21.85,11
"3931",4.5,283,20.45,12
"3932",0.9,209,18.55,13
"3933",1.5,145,18.15,14
"3934",3.2,155,17.15,15
"3935",6.2,94,12.75,18
"3936",8.7,85,10.55,20
"3937",10.1,83,12.25,18
"3938",9.5,83,12.25,19
"3939",9.9,81,12.25,20
"3940",9.9,80,11.65,21
"3941",10.8,82,11.95,21
"3942",10.9,81,11.05,22
"3943",10.5,78,10.75,23
"3944",10.8,81,11.25,22
"3945",10,79,13.05,18
"3946",9.9,77,15.25,16
"3947",6.8,75,18.25,13
"3948",2.9,283,21.45,12
"3949",4.1,294,21.45,12
"3950",5.8,283,22.15,12
"3951",6.4,286,22.25,12
"3952",7.8,286,22.65,12
"3953",7.9,294,22.65,12
"3954",7.4,301,22.15,11
"3955",6.5,288,21.15,13
"3956",3.9,216,18.15,16
"3957",4.7,182,16.05,19
"3958",2.9,81,14.25,20
"3959",4.6,100,13.15,21
"3960",9.2,84,11.25,23
"3961",9.5,82,10.15,25
